2008-02-14_22:04:26|百度|0|0
2008-02-14_22:09:13|百度|0|0
2008-02-14_22:09:17|谷歌|15|2
2008-02-17_17:21:12|谷歌|18|2
2008-02-17_17:21:13|百度|0|0
2008-02-18_22:50:33|百度|0|0
2008-02-18_23:01:22|谷歌|18|2
2008-02-18_23:01:43|百度|0|0
2008-02-19_10:12:03|谷歌|18|2
2008-02-19_10:12:12|百度|0|0
2008-02-21_23:22:36|谷歌|17|2
2008-02-21_23:22:36|Google|17|2
2008-02-21_23:22:36|百度|0|0
2008-02-21_23:22:36|雅虎|0|0
