2008-03-24_21:32:15|百度|39200
2008-03-24_21:32:15|谷歌|36500
2008-03-24_21:32:15|Google|36500
2008-03-24_21:32:15|雅虎|215993
2008-04-13_20:24:54|百度|42300
2008-04-13_20:24:54|Google|38300
2008-04-13_20:24:54|谷歌|38300
