2008-07-29_15:09:25|Google|0
2008-07-29_15:09:25|百度|0
2008-07-29_15:09:25|有道|0
2008-07-29_15:09:25|谷歌|0
2008-07-29_15:09:25|雅虎|2
2008-07-29_15:09:25|MSN|0
2008-07-29_15:09:25|搜狗|1
2008-07-29_15:09:25|中搜|0
2008-07-29_15:09:25|电信114|0
2008-07-29_15:09:25|搜搜|0
2008-07-29_15:09:25|altavista|61
